0.0000e+00,1.5095e+09,6.8768e-02,1.5095e+09,1.9724e+00,9.0000e+00
1.0000e+00,1.5095e+09,4.6765e-02,1.5095e+09,1.7221e+01,2.0000e+00
2.0000e+00,1.5095e+09,1.8231e-01,1.5095e+09,3.6954e+00,2.0000e+00
3.0000e+00,1.5095e+09,1.1251e-01,1.5095e+09,1.5200e+00,1.9000e+01
4.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00
5.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00
6.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00
7.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00
8.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00
9.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00
1.0000e+01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00
1.1000e+01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00
1.2000e+01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00
1.3000e+01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00
1.4000e+01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00
1.5000e+01,1.5095e+09,1.3841e-01,1.5095e+09,4.3956e+00,6.0000e+00
1.6000e+01,1.5095e+09,1.1876e-01,1.5095e+09,6.6247e+00,4.0000e+00
1.7000e+01,1.5095e+09,1.0548e-01,1.5095e+09,8.1780e-01,3.0000e+00
1.8000e+01,1.5095e+09,1.0312e-01,1.5095e+09,6.2809e+00,4.0000e+00
1.9000e+01,1.5095e+09,1.1933e-01,1.5095e+09,2.8249e+00,1.0000e+01
2.0000e+01,1.5095e+09,9.3750e-02,1.5095e+09,3.3128e+00,2.0000e+00
