ai,5,0.11501317024230957,0.11861443519592285,8.378584764727748e-05
al,6,0.2768609921137492,0.13887274265289307,0.1364835548487785
am,3,0.13152400652567545,0.11023139953613281,0.002150733990921102
an,18,0.1574051645067003,0.12845885753631592,0.007618654505870308
ap,6,0.23868378003438315,0.22426331043243408,0.002917153850391211
ar,12,0.26146968205769855,0.2517712116241455,0.0029370598886227085
as,15,0.1598863919576009,0.15354490280151367,0.0008242021965938442
at,16,0.25617972016334534,0.2637922763824463,0.004575579677936995
be,4,0.11047911643981934,0.09942877292633057,0.0016179926197234333
bi,4,0.19278496503829956,0.1857696771621704,0.0028449618051193206
bo,3,0.14038475354512533,0.13586902618408203,0.0005976076381746983
bu,3,0.20519081751505533,0.22094035148620605,0.003126887238086814
ca,4,0.2731040120124817,0.23826336860656738,0.011153951639750895
ch,6,0.1068264643351237,0.10769188404083252,7.815867174182737e-05
ck,3,0.17650961875915527,0.1547069549560547,0.007102806186082944
co,4,0.1582217812538147,0.1595388650894165,0.00038342806477942304
de,14,0.14876128946031844,0.139687180519104,0.0011050337096904328
ea,8,0.2075469195842743,0.19192445278167725,0.0025904407526441886
ec,3,0.23124408721923828,0.23331689834594727,0.0006258095625071292
ed,9,0.20743934313456217,0.1862025260925293,0.007601165292072665
ee,9,0.1388399600982666,0.1231851577758789,0.001758390343795213
el,6,0.1725322405497233,0.16203105449676514,0.003449708333179539
en,14,0.12669059208461217,0.12520408630371094,0.0006544476862180611
ep,4,0.1537569761276245,0.15824389457702637,0.00019124000412299816
er,22,0.14795004237781872,0.1439434289932251,0.00035169951465792757
es,6,0.22239263852437338,0.21026384830474854,0.005250755346666362
et,3,0.23261761665344238,0.2270033359527588,0.001847565818707153
fe,7,0.25518683024815153,0.23524808883666992,0.011378396000763825
ga,6,0.19658748308817545,0.17592203617095947,0.0033710514125383875
gh,4,0.12117940187454224,0.115561842918396,0.001573622123425859
go,6,0.13128387928009033,0.13262152671813965,0.00018592811895246086
gr,3,0.18840630849202475,0.16443538665771484,0.0024754049084852645
ha,8,0.198684960603714,0.17651760578155518,0.006005370245693443
he,46,0.14497794275698456,0.14110910892486572,0.000919310698273603
hi,7,0.16403726169041224,0.14067983627319336,0.0033913992266894595
ho,4,0.24674415588378906,0.2056795358657837,0.017308884444635925
ht,4,0.138058602809906,0.13608622550964355,0.0019445581872474804
id,4,0.2086942195892334,0.22128582000732422,0.006096299431912182
ig,3,0.2046667734781901,0.19469809532165527,0.0003797402145172176
im,4,0.2059655785560608,0.2062605619430542,0.0007966094967126006
in,18,0.14933163589901394,0.1454700231552124,0.00037004752583367405
ir,6,0.2744882106781006,0.28846466541290283,0.004744471769549818
is,5,0.23911581039428711,0.1712322235107422,0.0373447278766605
it,8,0.2076246440410614,0.1705172061920166,0.015446912165404772
ki,5,0.27879509925842283,0.18064403533935547,0.052081211532583896
ld,7,0.20261720248631068,0.1846330165863037,0.001026346929439201
le,11,0.15908284620805221,0.15859150886535645,0.0010363207989578108
ll,6,0.16180066267649332,0.1628437042236328,0.00020836555760107937
me,7,0.16101912089756557,0.15938448905944824,0.00025724695828308714
mo,4,0.34407514333724976,0.36593592166900635,0.026558453842554286
nd,16,0.2426677644252777,0.1569768190383911,0.06282782897197402
ne,10,0.1794893980026245,0.17572546005249023,0.0029954912836204686
ng,14,0.25468952315194265,0.19956541061401367,0.03134956641785501
ni,6,0.15010440349578857,0.15704858303070068,0.0007912232538899389
