ai,5,0.29997591972351073,0.19948196411132812,0.047762885439493634
al,4,0.21063727140426636,0.2021782398223877,0.0008652092081386323
an,20,0.22873075008392335,0.14611124992370605,0.05108830849319176
ap,6,0.21480782826741537,0.16575396060943604,0.015569428648147242
ar,11,0.46125691587274725,0.2458183765411377,0.3418940614166682
as,16,0.24333570897579193,0.2045893669128418,0.02210978931045299
at,21,0.44782479604085285,0.2736473083496094,0.27687438245005375
be,3,0.3185281753540039,0.3537142276763916,0.006094384544383047
bi,3,0.24384466807047525,0.2983126640319824,0.012299482002636827
bo,3,0.13945817947387695,0.11203622817993164,0.003457757007709006
bu,4,0.19046568870544434,0.1634906530380249,0.008112004963815403
ch,7,0.14592674800327846,0.14493870735168457,0.0001435912709634327
ck,3,0.17173965771993002,0.19290947914123535,0.00256634400382912
co,5,0.14279260635375976,0.13289380073547363,0.0007883541807018446
de,15,0.32404921849568685,0.2261664867401123,0.12148525359551468
ea,8,0.34210240840911865,0.2774399518966675,0.033351947197145036
ed,9,0.24863979551527235,0.24285054206848145,0.0005170196826532623
ee,9,0.22118398878309461,0.20303034782409668,0.00181978575454088
el,7,0.22970199584960938,0.2480792999267578,0.007213650302579329
en,14,0.23226164068494523,0.12462747097015381,0.07445610268312122
ep,5,0.1584641933441162,0.14809584617614746,0.0010514772507121961
er,23,0.16319343318109927,0.14856314659118652,0.00294772134163387
es,6,0.3060306708017985,0.3067624568939209,0.003406295565438692
ev,3,0.31606149673461914,0.30542731285095215,0.0031532099039282002
fe,4,0.30861347913742065,0.3081355094909668,0.0074666176389873344
fo,3,0.13233192761739096,0.12752437591552734,0.0007432515358421673
fr,4,0.24790018796920776,0.24960970878601074,0.00023945934664482138
ga,7,0.32530011449541363,0.3025050163269043,0.012306585606170626
gh,5,0.13655176162719726,0.14064383506774902,0.0004621039455400933
go,6,0.12515405813852945,0.1209874153137207,0.0003357519928935441
gr,3,0.35076022148132324,0.3334660530090332,0.001561485847048516
ha,8,0.12966513633728027,0.10322785377502441,0.006543190244071541
he,47,0.12858244713316572,0.10696697235107422,0.014793896515294388
hi,7,0.1451092447553362,0.1336684226989746,0.0014174613066248163
ho,4,0.22573286294937134,0.1950085163116455,0.013804582853874573
ht,5,0.1280416488647461,0.11800503730773926,0.0007969686352168992
id,5,0.22850170135498046,0.23712706565856934,0.002311896958832449
ig,5,0.19131221771240234,0.18678641319274902,0.0011348646857129551
im,5,0.19612088203430175,0.1790151596069336,0.004683208128358274
in,18,0.13599989149305555,0.1343071460723877,0.0012988722154625447
ir,5,0.18802576065063475,0.17951416969299316,0.007900210682134912
is,3,0.16763011614481607,0.14544200897216797,0.0030260744087134603
it,9,0.14512385262383354,0.1345674991607666,0.002556980458835925
jj,5,0.24107489585876465,0.23164725303649902,0.0017699342763705774
ki,5,0.21981587409973144,0.21910643577575684,0.0005301041957920915
ld,7,0.18670507839747838,0.16112327575683594,0.009355291329928237
le,11,0.17294205318797717,0.13644766807556152,0.01351791920738337
ll,6,0.2106634775797526,0.2035677433013916,0.0019752014811880753
me,8,0.1376948356628418,0.13594508171081543,0.0009855865325952046
mi,3,0.2177747885386149,0.21044707298278809,0.0013232932457375075
mo,5,1.4065454006195068,0.19208955764770508,7.393679194675116
nd,17,0.18874652245465448,0.12641382217407227,0.04675361035903169
ne,10,0.173500657081604,0.16642820835113525,0.0031692602366098933
ng,13,0.21490920506990874,0.1658637523651123,0.019344033333440463
ni,7,0.17863689150129045,0.17433953285217285,0.0022266907261582892
no,6,0.19353731473286948,0.16434478759765625,0.007759767698500278
of,7,0.12301676613943917,0.08647370338439941,0.005907312831723066
