ar,4,0.18361300230026245,0.18751966953277588,0.001200590915056902
as,3,0.1666895548502604,0.15629196166992188,0.0003251336841761561
at,3,0.2031388282775879,0.18752169609069824,0.017829079921455104
de,4,0.20314908027648926,0.20315134525299072,0.0001628126083611884
ed,3,0.3073240915934245,0.23440074920654297,0.015953598071651715
ee,3,0.19272700945536295,0.17189264297485352,0.0013024807325526429
en,4,0.16797327995300293,0.1562657356262207,0.0023396861386875876
er,8,0.17384207248687744,0.15626537799835205,0.0036581217857961485
es,3,0.20314542452494302,0.1718900203704834,0.00463970011545219
he,15,0.1166813055674235,0.10940170288085938,0.002576721680147676
in,4,0.15235990285873413,0.14845263957977295,0.0007122202545654469
ki,3,0.18230891227722168,0.1875133514404297,8.135165916201004e-05
ng,4,0.12110638618469238,0.11719954013824463,0.0007121761678945404
on,4,0.13283169269561768,0.1406317949295044,0.0008956669590626613
rd,5,0.3094059944152832,0.2812795639038086,0.005421199730432136
re,4,0.10548025369644165,0.11720001697540283,0.0016889702694082114
ry,3,0.16668486595153809,0.1718902587890625,0.0005696105528727458
se,3,0.18752098083496094,0.15626931190490723,0.0046396591318966784
th,14,0.11161870615822929,0.10938692092895508,0.001158650589823245
to,3,0.09375588099161784,0.09375214576721191,0.00024410710900231908
ve,3,0.17189486821492514,0.17189836502075195,0.0002441927910202442
wa,5,0.14672818183898925,0.1562657356262207,0.0005761914537913526
ere,3,0.2864803473154704,0.2969045639038086,0.002278104516695597
ing,3,0.26044440269470215,0.2656536102294922,0.0005697856415167735
kin,3,0.32294877370198566,0.312532901763916,0.000325635092470596
the,13,0.2271894675034743,0.21877360343933105,0.001571524517036329
ere,3,0.2864803473154704,0.2969045639038086,0.002278104516695597
ing,3,0.26044440269470215,0.2656536102294922,0.0005697856415167735
kin,3,0.32294877370198566,0.312532901763916,0.000325635092470596
king,3,0.44275331497192383,0.4531729221343994,0.0010579663084513413
the,13,0.2271894675034743,0.21877360343933105,0.001571524517036329
