ai,4,0.256108105183,0.180797696114,0.0435685071389
al,6,0.370809117953,0.321237206459,0.0443107927758
an,18,0.276884767744,0.195434689522,0.0590538877287
ap,6,0.451633016268,0.380729079247,0.107463513568
ar,12,0.235348284245,0.164506793022,0.0388016811891
as,15,0.282332960765,0.229909420013,0.0233696832316
at,18,0.240385837025,0.203000664711,0.0130460984705
be,4,0.200533330441,0.200997948647,0.000386712611369
bi,3,0.170029004415,0.14448928833,0.00299318622668
bo,3,0.307850837708,0.284866809845,0.0391771276124
bu,4,0.343419313431,0.292219400406,0.0607656459913
ca,3,0.841314554214,1.11840939522,0.318132592906
ch,6,0.183400789897,0.173746228218,0.00126787928124
ck,3,0.165831565857,0.160905838013,0.000582342044254
co,3,0.665356953939,0.181107282639,0.820509780216
de,14,0.234962974276,0.165595531464,0.0284269822717
ea,8,0.146113663912,0.121851444244,0.00624692910611
ed,9,0.335751003689,0.226258039474,0.0620240687835
ee,8,0.258970230818,0.176541566849,0.0309920454479
el,7,0.332727943148,0.166242599487,0.0860614359531
en,13,0.168255787629,0.150953769684,0.00739579377488
ep,4,0.241023659706,0.207460999489,0.00933796828563
er,21,0.311180886768,0.213700056076,0.0519344902253
es,6,0.205597877502,0.201157927513,0.00267384025719
et,3,0.129367907842,0.128108263016,0.00025713766333
ev,3,0.144964615504,0.160321712494,0.00343178567564
fe,7,0.195418562208,0.161208629608,0.00857461902491
ga,7,0.134590932301,0.123757123947,0.00225283320154
gh,4,0.22541230917,0.163238167763,0.0249049210489
go,6,0.20062816143,0.195143580437,0.0118785031528
gr,3,0.180484215418,0.194403886795,0.00194484764986
ha,8,0.193306624889,0.15406525135,0.00987497069555
he,46,0.200219527535,0.164373517036,0.0155908961645
hi,6,0.192158102989,0.217578411102,0.00382749541324
ho,4,0.185786128044,0.182254076004,0.00311029322141
ht,4,0.291812181473,0.181714773178,0.0730208716138
id,4,0.107414424419,0.109942674637,0.000432809876254
ig,3,0.245025873184,0.194975614548,0.0117387221164
im,4,0.210423886776,0.213739752769,0.00490888413619
in,20,0.195304143429,0.170498967171,0.00889824410621
ir,6,0.307139833768,0.199353456497,0.0640295522864
is,5,0.289155673981,0.17421913147,0.10281066395
it,8,0.299971818924,0.113669395447,0.0964242276442
ki,5,0.171121692657,0.161502361298,0.00354376348854
ld,7,0.189407655171,0.133513450623,0.0159474297478
le,10,0.17609796524,0.169634222984,0.00389073713996
ll,7,0.184174537659,0.161040067673,0.00775411819253
me,6,0.454312046369,0.35327899456,0.148054668296
nd,16,0.25745549798,0.191233634949,0.0813298840658
